6 20 27 21 6 6 1 14 8 14 5 35 3 8 21 39 18 9 13 18 20 FMT myco
1 23 38 21 11 2 2 6 4 5 9 23 7 17 26 34 15 29 19 14 23 PLSX myco
6 35 65 38 23 8 2 8 11 27 15 46 9 25 43 49 29 27 31 25 16 ARGS myco
2 28 71 39 23 5 1 22 8 30 15 60 6 32 48 70 22 37 23 36 35 GIDA myco
1 15 25 11 5 2 0 1 5 9 2 21 1 8 18 27 9 7 8 10 8 GIDB myco
6 6 21 13 8 2 0 7 4 5 14 23 5 8 11 22 13 9 13 15 9 UDK myco
2 21 43 27 16 7 2 15 9 21 11 25 6 23 25 32 29 34 15 14 30 GLYA myco
1 9 13 8 3 3 0 2 4 3 6 11 2 7 10 15 13 13 14 7 9 LACA myco
1 7 17 6 1 1 0 2 3 4 5 16 3 8 6 19 5 10 5 10 5 ATPC myco
1 21 36 17 9 0 0 20 8 17 18 31 7 22 16 22 29 30 22 26 31 ATPD myco
2 25 21 15 6 4 1 7 1 22 8 22 11 15 21 30 15 15 17 13 9 ATPG myco
2 23 47 38 15 3 0 15 7 24 17 47 10 31 23 45 35 37 29 34 37 ATPA myco
1 18 18 12 5 2 0 1 5 9 7 19 4 7 7 22 10 7 7 12 4 ATPH myco
3 16 29 14 1 1 1 2 2 13 11 16 4 7 13 20 10 15 7 24 0 ATPF myco
1 5 7 6 3 0 0 1 1 6 1 13 2 7 3 4 11 13 1 6 12 ATPE myco
4 32 40 23 11 0 3 12 2 10 5 30 6 15 18 16 18 14 7 8 19 ATPB myco
4 14 40 29 13 2 2 12 6 15 7 41 12 26 37 44 25 46 26 26 32 ENO myco
4 27 91 60 28 14 0 26 14 35 34 93 10 44 55 74 47 31 51 45 66 UVRA myco
4 28 61 33 16 3 0 14 6 30 15 47 18 33 33 58 38 40 34 30 32 PTSI myco
1 28 51 23 19 6 1 20 16 17 13 38 14 24 55 33 31 36 25 26 31 PGM myco
3 11 26 13 3 2 0 3 4 17 9 32 5 15 21 40 23 17 14 32 9 TSF myco
2 5 14 6 5 0 0 9 3 13 9 25 3 8 14 22 7 8 9 18 4 FRR myco
7 32 35 33 12 3 2 8 3 5 6 39 5 22 14 15 19 16 6 3 21 CDSA myco
2 10 27 14 12 4 1 8 5 11 6 15 3 8 16 22 18 9 14 14 13 TRMD myco
5 17 55 20 11 1 2 5 10 17 10 38 10 24 32 48 18 20 19 26 20 TYRS myco
5 31 52 21 19 3 1 13 13 23 19 46 3 23 39 45 20 31 23 31 24 GLTX myco
1 22 35 17 10 5 0 9 2 12 9 22 2 10 22 29 14 10 9 10 10 KSGA myco
3 10 12 10 3 0 0 2 2 8 9 13 0 8 9 16 9 6 2 5 2 RNPA myco
1 31 50 28 13 3 0 6 8 17 22 33 6 14 40 42 28 22 24 35 15 DNAA myco
